timestamp,price
2025-05-04 04:08:28.153,145.75192631508506
2025-05-04 05:04:51.800,145.44120183611878
2025-05-04 06:04:53.615,146.38701513742572
2025-05-04 07:09:44.436,145.66473212787403
2025-05-04 08:08:27.533,145.57680404270272
2025-05-04 09:09:21.096,145.19070402409196
2025-05-04 10:04:55.358,145.02220745265058
2025-05-04 11:04:58.597,145.37490330407573
2025-05-04 12:07:58.026,145.5983506904016
2025-05-04 13:05:30.122,145.73967115190877
2025-05-04 14:08:01.527,145.64321615042857
2025-05-04 15:03:03.701,146.455901798004
2025-05-04 16:10:52.134,147.03356211505238
2025-05-04 17:14:56.255,147.01043335653242
2025-05-04 18:08:39.274,147.4006697037011
2025-05-04 19:09:44.072,146.54415395465955
2025-05-04 20:05:50.358,146.26713536091015
2025-05-04 21:09:59.579,146.91525053381756
2025-05-04 22:07:49.558,146.7831663089653
2025-05-04 23:08:40.504,145.11085498383807
2025-05-05 00:09:55.036,143.96330966776233
2025-05-05 01:07:24.869,145.02284921477172
2025-05-05 02:07:55.309,143.21470360144164
2025-05-05 03:09:56.794,144.94656419123427
2025-05-05 04:06:58.885,145.10713233600075
2025-05-05 05:08:09.943,146.35422741431705
2025-05-05 06:07:04.588,146.84839718452943
2025-05-05 07:09:50.025,146.75829155618231
2025-05-05 08:04:52.980,146.8577898274804
2025-05-05 09:04:44.097,146.6120384135716
2025-05-05 10:04:59.183,146.25293944482112
2025-05-05 11:04:59.411,144.18829553330986
2025-05-05 12:07:25.809,144.0539448790519
2025-05-05 13:10:58.030,144.51179669181292
2025-05-05 14:04:49.749,144.62218316945598
2025-05-05 15:09:22.431,144.63588352999034
2025-05-05 16:00:34.376,143.72019857157926
2025-05-05 17:09:34.895,145.01656808120498
2025-05-05 18:04:48.758,145.79574473527805
2025-05-05 19:04:46.801,146.69248610358468
2025-05-05 20:00:07.456,146.731658038458
2025-05-05 21:04:58.957,145.3930323870961
2025-05-05 22:04:48.646,146.7650049712012
2025-05-05 23:04:50.404,147.32723035389486
2025-05-06 00:09:47.259,146.4555332174412
2025-05-06 01:08:19.361,145.85754602654112
2025-05-06 02:09:49.806,144.795560197811
2025-05-06 03:05:47.908,144.4218874232885
2025-05-06 04:09:44.169,144.48727658763224
2025-05-06 05:04:59.730,144.93267784219066
2025-05-06 06:08:00.412,144.67235969369355
2025-05-06 07:04:53.398,145.18503808934022
2025-05-06 08:04:51.782,145.2542578382396
2025-05-06 09:04:52.661,144.5297852425839
2025-05-06 10:04:48.148,144.22210414977403
2025-05-06 11:09:20.028,143.379080979864
2025-05-06 12:08:06.595,142.64037280779542
2025-05-06 13:09:17.361,142.711382930342
2025-05-06 14:09:48.969,142.27349540396295
2025-05-06 15:07:07.102,142.80280295029894
2025-05-06 16:09:37.355,143.05051953623015
2025-05-06 17:04:56.300,142.58704476811698
2025-05-06 18:04:58.277,143.63114305649978
2025-05-06 19:06:47.995,144.70780996213364
2025-05-06 20:04:56.394,144.87602704450185
2025-05-06 21:04:59.465,143.98424317682446
2025-05-06 22:09:45.736,145.32322753484
2025-05-06 23:09:28.302,145.9544065081594
2025-05-07 00:09:29.084,146.9414688574223
2025-05-07 01:09:02.762,149.2807849492053
2025-05-07 02:09:41.936,148.37994785281535
2025-05-07 03:00:40.793,147.10756907820868
2025-05-07 04:02:19.030,146.20080837924152
2025-05-07 05:10:24.754,146.0199298884102
2025-05-07 06:04:37.840,145.61568290797285
2025-05-07 07:04:52.967,145.90690053608233
2025-05-07 08:09:27.476,147.19447360147348
2025-05-07 09:04:45.843,147.73451706461105
2025-05-07 10:08:55.201,147.819237580391
2025-05-07 11:04:25.992,147.74101064103618
2025-05-07 12:03:14.607,147.63469049619445
2025-05-07 13:02:25.872,147.11884716064804
2025-05-07 14:05:28.611,146.7874399033339
2025-05-07 15:04:59.981,146.1451611819781
2025-05-07 16:03:33.004,145.71960581961744
2025-05-07 17:09:43.133,146.19532085095418
2025-05-07 18:03:42.638,145.56245639761497
2025-05-07 19:04:31.379,146.34421909950194
2025-05-07 20:04:44.378,145.86060856267505
2025-05-07 21:04:41.598,145.90930333354987
2025-05-07 22:04:49.162,147.19845565458405
2025-05-07 23:09:30.853,147.85406497242187
2025-05-08 00:04:54.582,147.2086358738499
2025-05-08 01:09:22.541,148.858852605197
2025-05-08 02:09:27.054,148.49906801820947
2025-05-08 03:27:18.758,149.9935791360238
2025-05-08 04:04:53.378,150.87083409078156
2025-05-08 05:04:47.549,151.04415537290987
2025-05-08 06:04:25.625,150.15710164720116
2025-05-08 07:04:32.929,150.55123177211215
2025-05-08 08:04:42.172,151.53725672527293
2025-05-08 09:04:46.200,152.85616697490195
2025-05-08 10:04:47.376,153.73943122613292
2025-05-08 11:04:39.434,154.88268780092525
2025-05-08 12:04:49.432,154.49509922022676
2025-05-08 13:04:21.597,154.95483888427745
2025-05-08 14:01:48.205,155.00056242538156
2025-05-08 15:02:15.835,157.76578218066533
2025-05-08 16:09:10.779,160.02576360168348
2025-05-08 17:04:41.282,160.08266008172555
2025-05-08 18:04:28.044,158.96838249325313
2025-05-08 19:09:15.418,160.05560092037615
2025-05-08 20:04:45.161,160.3159350173581
2025-05-08 21:04:11.952,162.62245250433367
2025-05-08 22:00:59.829,160.91579121158568
2025-05-08 23:04:32.307,161.30056682650286
2025-05-09 00:04:37.778,163.87963078454314
2025-05-09 01:05:51.120,162.52408677424563
2025-05-09 02:09:06.027,163.28448916175668
2025-05-09 03:04:16.829,162.59773861481747
2025-05-09 04:04:18.911,161.6323338691312
2025-05-09 05:00:55.086,161.74589947535438
2025-05-09 06:04:08.646,162.67455336963863
2025-05-09 07:23:19.558,164.64323634835776
2025-05-09 08:09:47.147,165.54335779720856
2025-05-09 09:04:29.133,166.3500235628024
2025-05-09 10:01:06.673,166.01835266376975
2025-05-09 12:04:46.500,172.77840325835606
2025-05-09 13:04:48.395,172.34571949442798
2025-05-09 14:02:25.287,172.74567558582558
2025-05-09 15:00:43.384,169.12107117742073
2025-05-09 16:07:03.143,170.16835769564005
2025-05-09 17:04:57.618,169.20017104207568
2025-05-09 18:04:54.894,171.81855022192872
2025-05-09 19:04:52.975,171.9510986589696
2025-05-09 20:04:52.302,171.62307737337457
2025-05-09 21:04:36.584,172.74556433703498
2025-05-09 22:04:49.871,172.39677774680874
2025-05-09 23:04:29.850,173.27926010350683
2025-05-10 00:04:15.492,172.75936686198438
2025-05-10 01:04:46.267,171.37694021199397
2025-05-10 02:06:54.694,171.8178952916225
2025-05-10 03:00:26.368,172.32564426078218
2025-05-10 04:08:29.102,171.50447125686497
2025-05-10 05:09:15.898,170.82802784668567
2025-05-10 06:01:06.876,171.05958453684624
2025-05-10 07:03:17.065,171.78076274555428
2025-05-10 08:04:18.823,171.66661267761472
2025-05-10 09:05:17.633,171.78783184566205
2025-05-10 10:04:30.385,171.70416782654866
2025-05-10 11:04:25.533,170.86612656313542
2025-05-10 12:04:34.927,169.17879226906726
2025-05-10 13:01:32.319,171.18104909625993
2025-05-10 14:04:49.334,171.7435188182861
2025-05-10 15:04:24.513,171.51072850043923
2025-05-10 16:01:29.700,171.2778419153449
2025-05-10 17:07:33.257,172.02304119238315
2025-05-10 18:04:42.472,172.21603489673876
2025-05-10 19:04:56.415,172.48657398032685
2025-05-10 20:02:19.680,172.25063380232208
2025-05-10 21:04:49.797,172.72564332345775
2025-05-10 22:04:47.895,173.92465067613747
2025-05-10 23:04:33.993,174.80851888738937
2025-05-11 00:04:38.320,177.60511734733396
2025-05-11 01:04:25.172,178.2656194375278
2025-05-11 02:08:17.893,176.54929230199127
2025-05-11 03:04:50.408,175.94096856053713
2025-05-11 04:04:32.834,176.08685633744923
2025-05-11 05:04:40.146,177.10363272286415
2025-05-11 06:04:43.594,176.35487603024495
2025-05-11 07:04:50.759,174.710165409681
2025-05-11 08:06:12.315,173.06666024937277
2025-05-11 09:04:54.510,173.1441524705676
2025-05-11 10:04:41.029,174.57096563822364
2025-05-11 11:06:15.997,174.637900291924
2025-05-11 12:05:03.196,174.63414421221805
2025-05-11 13:04:38.285,174.06389552673087
2025-05-11 14:04:41.595,171.73016421398054
2025-05-11 15:08:20.098,172.04313089148405
2025-05-11 16:04:59.238,170.57361097724603
2025-05-11 17:04:55.083,170.68932839656634
2025-05-11 18:04:43.451,171.79965460828282
2025-05-11 19:04:36.032,172.8760903712811
2025-05-11 20:04:24.142,172.85798314560887
2025-05-11 21:04:38.415,172.36140094649838
2025-05-11 22:06:02.863,173.06070281869253
2025-05-11 23:04:58.113,171.94095909604508
2025-05-12 00:05:00.160,173.01949322534722
2025-05-12 01:09:34.529,174.79468086037608
2025-05-12 02:01:52.481,173.23907218813298
2025-05-12 03:04:46.384,174.05954770647327
2025-05-12 04:03:19.116,174.4741557401727
2025-05-12 05:04:55.319,175.72336775963373
2025-05-12 06:05:00.185,174.48907875210583
2025-05-12 07:04:49.293,175.81508557044359
2025-05-12 08:09:31.744,175.40246545463722
2025-05-12 09:02:21.907,176.32008028495449
2025-05-12 10:04:51.028,175.74950320738108
2025-05-12 11:01:31.724,175.76914242750289
2025-05-12 12:08:53.025,174.2903522574891
2025-05-12 13:04:52.083,176.54789021027102
2025-05-12 14:03:09.843,178.96705742432735
2025-05-12 15:04:37.912,176.5788335641851
2025-05-12 16:08:55.254,174.39426661127578
2025-05-12 17:04:33.317,175.95658851684087
2025-05-12 18:04:59.307,172.39942906008642
2025-05-12 19:06:19.843,170.47532978529162
2025-05-12 20:04:59.785,170.9915527879658
2025-05-12 21:04:42.991,172.3406169820848
2025-05-12 22:09:17.269,172.64547731296258
2025-05-12 23:04:03.344,173.8109912838764
2025-05-13 00:04:45.835,174.3256429431102
2025-05-13 01:04:52.686,172.04417370072878
2025-05-13 02:04:55.871,170.98538482270257
2025-05-13 03:02:42.227,169.15108000387943
2025-05-13 04:04:48.757,167.70319180739548
2025-05-13 05:04:53.033,169.74805180716896
2025-05-13 06:05:37.155,169.42982815158908
2025-05-13 07:01:17.109,171.25431805726248
2025-05-13 08:04:53.537,171.56423683774318
2025-05-13 09:04:53.957,172.51102326157917
2025-05-13 10:06:09.927,173.60001355026682
2025-05-13 11:08:37.470,174.0137295154073
2025-05-13 12:04:31.691,174.19552650717227
2025-05-13 13:09:11.698,174.43852917536537
2025-05-13 14:04:51.130,174.76115839889997
2025-05-13 15:08:26.487,173.24920699588571
2025-05-13 16:04:46.024,175.47400030442796
2025-05-13 17:04:46.698,176.68266103327767
2025-05-13 18:04:56.488,178.30133157011983
2025-05-13 19:04:44.959,178.76346314339312
2025-05-13 20:04:40.768,182.3492479230923
2025-05-13 21:03:46.357,182.61471912215472
2025-05-13 22:08:54.028,182.48083267197973
2025-05-13 23:01:12.575,182.92300423594878
2025-05-14 00:05:33.273,184.05379777179434
2025-05-14 01:04:39.370,182.53952243474254
2025-05-14 02:04:47.415,183.20787273581618
2025-05-14 03:04:23.794,180.3961203650638
2025-05-14 04:07:29.244,180.05655431727902
2025-05-14 05:04:19.771,181.3593362794131
2025-05-14 06:04:40.278,182.35055804796568
2025-05-14 07:08:34.346,183.2111117156747
2025-05-14 08:03:46.917,181.7677178227641
2025-05-14 09:04:42.793,179.92012015586266
2025-05-14 10:04:34.662,179.39234806047605
2025-05-14 11:04:49.588,179.97757082741708
2025-05-14 12:07:05.741,181.23046214548836
2025-05-14 13:05:43.569,181.11611854363744
2025-05-14 14:04:56.418,178.75064870585786
2025-05-14 15:17:41.022,177.00040991279664
2025-05-14 16:04:46.834,176.8803571959409
2025-05-14 17:06:37.019,176.0222451971599
2025-05-14 18:11:47.048,175.53828538356188
2025-05-14 19:08:23.791,176.34010655810727
2025-05-14 20:10:00.509,177.37316440973433
2025-05-14 21:04:55.929,177.18966242952968
2025-05-14 22:04:57.626,176.97416813961613
2025-05-14 23:04:35.709,176.09370548252747
2025-05-15 00:09:49.656,176.48633614236638
2025-05-15 01:08:03.036,177.8789171300766
2025-05-15 02:01:28.505,175.30990415742957
2025-05-15 03:06:31.543,175.95988518923016
2025-05-15 04:04:16.988,174.84683844790723
2025-05-15 05:04:35.206,174.89204491151844
2025-05-15 06:09:53.968,173.515169466728
2025-05-15 07:09:29.393,173.34416205462688
2025-05-15 08:04:47.221,170.94178756639678
2025-05-15 09:09:54.946,172.5994416315174
2025-05-15 10:01:44.103,170.6967016109985
2025-05-15 11:09:49.684,169.70388849642532
2025-05-15 12:04:50.921,171.0232046728675
2025-05-15 13:04:56.472,171.4149279028495
2025-05-15 14:04:59.369,170.03766069973304
2025-05-15 15:08:26.878,168.85055317687
2025-05-15 16:08:54.201,171.89228072193856
2025-05-15 17:04:46.478,173.1602470685328
2025-05-15 18:09:32.058,173.22959421220128
2025-05-15 19:04:50.127,170.0022726944491
2025-05-15 20:05:42.663,169.48901614500824
2025-05-15 21:04:50.566,169.62456642076586
2025-05-15 22:04:53.556,168.71607632757008
2025-05-15 23:09:15.123,168.98279473573373
2025-05-16 00:09:52.333,169.07105479832376
2025-05-16 01:09:56.945,170.39530826580832
2025-05-16 02:07:12.183,172.17621506909393
2025-05-16 03:04:40.058,172.69755342619328
2025-05-16 04:00:47.175,172.61638958583018
2025-05-16 05:04:51.690,171.76955038678526
2025-05-16 06:04:49.817,173.03016615759037
2025-05-16 07:04:56.250,172.69588752711502
2025-05-16 08:02:26.395,172.37317456051224
2025-05-16 09:09:50.976,170.40428149716868
2025-05-16 10:06:41.836,171.8747910740236
2025-05-16 11:08:20.597,173.054194882896
2025-05-16 12:01:04.594,173.13948672471312
2025-05-16 13:04:45.851,172.88555170798594
2025-05-16 14:06:01.732,173.33818937628195
2025-05-16 15:03:44.212,171.74714112101628
2025-05-16 16:09:49.632,172.2731006413264
2025-05-16 17:04:31.291,170.83278600628267
2025-05-16 18:04:35.779,170.98136479744147
2025-05-16 19:05:36.362,170.37886155913833
2025-05-16 20:04:50.579,170.75344428766468
2025-05-16 21:09:37.529,169.540328838711
2025-05-16 22:01:09.329,169.49046809848514
2025-05-16 23:04:28.850,167.19664574605196
2025-05-17 00:09:40.401,167.80561978125345
2025-05-17 01:04:56.224,167.03541880089898
2025-05-17 02:04:53.647,165.0647583645895
2025-05-17 03:04:45.073,166.42723020185846
2025-05-17 04:01:39.068,166.9205511985048
2025-05-17 05:04:42.996,168.86770685115482
2025-05-17 06:04:49.722,167.70082244668532
2025-05-17 07:04:53.466,168.83208243739818
2025-05-17 08:08:05.098,168.67613621887563
2025-05-17 09:09:53.225,168.29357231971102
2025-05-17 10:09:45.170,168.0891909239929
2025-05-17 11:04:56.264,167.6096366475965
2025-05-17 12:04:30.605,167.52101612684845
2025-05-17 13:04:53.133,167.40679554771964
2025-05-17 14:05:34.532,166.3161188672876
2025-05-17 15:02:20.108,167.8621866110465
2025-05-17 16:06:49.762,167.61199091541064
2025-05-17 17:08:21.197,165.3448026631265
2025-05-17 18:04:46.844,166.43969184744603
2025-05-17 19:07:11.367,166.1934961430104
2025-05-17 20:07:46.578,165.47320159953355
2025-05-17 21:01:23.136,166.5206006631191
2025-05-17 22:04:44.085,167.09890306520444
2025-05-17 23:04:45.658,165.3249498096498
2025-05-18 00:08:21.739,166.02603084670673
2025-05-18 01:04:47.990,166.6482371432726
2025-05-18 02:04:46.119,166.8531784575985
2025-05-18 03:04:56.245,167.10522895352085
2025-05-18 04:04:40.382,167.02547460297208
2025-05-18 05:09:41.348,168.45499532539066
2025-05-18 06:04:25.680,169.57861436948306
